env,device,model,batch_size,iter_idx,iter_time_ms,imgs_per_sec,timestamp,environment,env_code,source_file
envA,cuda,resnet50,64,62,655.71,97.6,1763167716.3917367,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,63,653.27,97.97,1763167717.045395,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,64,661.32,96.78,1763167717.7071054,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,65,652.87,98.03,1763167718.360336,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,66,647.42,98.85,1763167719.00813,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,67,642.82,99.56,1763167719.6513517,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,68,647.83,98.79,1763167720.2995782,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,69,647.38,98.86,1763167720.9473462,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,70,659.23,97.08,1763167721.6069725,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,71,222.95,287.06,1763167722.260747,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,72,638.67,100.21,1763167722.9003284,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,73,646.55,98.99,1763167723.5472648,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,74,648.31,98.72,1763167724.196016,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,75,646.14,99.05,1763167724.842576,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,76,654.66,97.76,1763167725.4976437,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,77,643.59,99.44,1763167726.141611,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,78,663.15,96.51,1763167726.8050506,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,79,638.37,100.26,1763167727.443714,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,80,639.15,100.13,1763167728.0858166,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,81,226.62,282.41,1763167728.742073,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,82,633.39,101.04,1763167729.37806,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,83,647.69,98.81,1763167730.026107,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,84,644.03,99.37,1763167730.6705244,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,85,631.51,101.34,1763167731.3023531,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,86,644.41,99.32,1763167731.9471283,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,87,639.57,100.07,1763167732.5870552,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,88,638.35,100.26,1763167733.2257888,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,89,635.94,100.64,1763167733.8620946,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,90,640.71,99.89,1763167734.5031693,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,91,219.39,291.72,1763167735.139985,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,92,634.17,100.92,1763167735.7768135,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,93,637.06,100.46,1763167736.4142406,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,94,638.49,100.24,1763167737.0538852,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,95,633.71,100.99,1763167737.687998,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,96,649.52,98.53,1763167738.3379047,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,97,630.86,101.45,1763167738.9691482,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,98,643.28,99.49,1763167739.6126778,T4 GPU,C,resnet50_b64.csv
envA,cuda,resnet50,64,99,623.96,102.57,1763167740.23697,T4 GPU,C,resnet50_b64.csv
